City,Date,PM2_5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,2016-03-03,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2016-03-04,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-05,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-06,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-07,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-08,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-09,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-10,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-11,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-12,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-13,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-14,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-15,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-16,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-17,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-18,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-19,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
Ahmedabad,2016-03-20,33.02,115.1498313253012,11.69,28.91,40.6,10.625088919288649,11.69,1.38,36.04,0.0,0.0,0.0,272.0,Severe
